X_0,Y_0,Z_0,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,X_10,Y_10,Z_10,X_11,Y_11,Z_11,X_12,Y_12,Z_12,X_13,Y_13,Z_13,X_14,Y_14,Z_14,X_15,Y_15,Z_15,X_16,Y_16,Z_16,X_17,Y_17,Z_17,X_18,Y_18,Z_18,X_19,Y_19,Z_19,X_20,Y_20,Z_20,X_21,Y_21,Z_21,X_22,Y_22,Z_22,X_23,Y_23,Z_23,X_24,Y_24,Z_24,X_25,Y_25,Z_25,X_26,Y_26,Z_26,X_27,Y_27,Z_27,X_28,Y_28,Z_28,X_29,Y_29,Z_29,X_30,Y_30,Z_30,X_31,Y_31,Z_31,X_32,Y_32,Z_32
0.4606890082359314,0.3373284339904785,-0.7323629856109619,0.47639399766921997,0.32546132802963257,-0.7014215588569641,0.4848140478134155,0.32674843072891235,-0.7014085054397583,0.4934449791908264,0.32817819714546204,-0.7015416026115417,0.4513031244277954,0.32299476861953735,-0.6973675489425659,0.44251659512519836,0.3225657045841217,-0.6974717378616333,0.43500688672065735,0.3225317597389221,-0.697406530380249,0.5093011856079102,0.33435386419296265,-0.46168792247772217,0.42549341917037964,0.3291255533695221,-0.44448456168174744,0.4757269322872162,0.3505309820175171,-0.6392198801040649,0.4437588155269623,0.3483005166053772,-0.6345826387405396,0.5604540109634399,0.391421377658844,-0.2855870723724365,0.36700373888015747,0.3884144425392151,-0.2597578167915344,0.6209186911582947,0.45773887634277344,-0.5812552571296692,0.29678744077682495,0.4521563649177551,-0.5324754118919373,0.6494216322898865,0.39417949318885803,-1.0799436569213867,0.2589935064315796,0.3955228328704834,-1.087249994277954,0.6595740914344788,0.37715739011764526,-1.1824942827224731,0.2436010241508484,0.37752050161361694,-1.1932075023651123,0.6499082446098328,0.36930394172668457,-1.1739698648452759,0.25381171703338623,0.36864566802978516,-1.194777250289917,0.642625093460083,0.37682831287384033,-1.0904384851455688,0.26179951429367065,0.3760087192058563,-1.103383183479309,0.5174846053123474,0.5404995679855347,-0.014950932934880257,0.4025922119617462,0.5382977724075317,0.01475688349455595,0.5681837797164917,0.6600428223609924,-0.1960265338420868,0.35821473598480225,0.6596546173095703,-0.1543053537607193,0.577031135559082,0.7640374898910522,0.12940914928913116,0.3548228442668915,0.7632468342781067,0.16228540241718292,0.563656210899353,0.7807629108428955,0.14653441309928894,0.36923646926879883,0.7806988954544067,0.17945422232151031,0.592124879360199,0.8038361072540283,-0.11781150102615356,0.3149476647377014,0.7965834736824036,-0.07006991654634476
0.46067261695861816,0.34366458654403687,-0.7510740160942078,0.4763859808444977,0.33200526237487793,-0.7197272181510925,0.484693318605423,0.3326297998428345,-0.7197035551071167,0.49335572123527527,0.33342739939689636,-0.719834566116333,0.4511467516422272,0.3307012915611267,-0.7146008610725403,0.4424608647823334,0.3303252160549164,-0.7147074937820435,0.4349568784236908,0.3301546573638916,-0.714652955532074,0.509154200553894,0.33881884813308716,-0.47465458512306213,0.4254932999610901,0.3356274664402008,-0.45208999514579773,0.47580233216285706,0.35626521706581116,-0.6553675532341003,0.4438132047653198,0.3557403087615967,-0.6492468118667603,0.5604537129402161,0.3976118266582489,-0.2903623878955841,0.3668544888496399,0.3931739032268524,-0.2567158043384552,0.6209706664085388,0.4644564390182495,-0.587752640247345,0.297551691532135,0.45643943548202515,-0.5125389099121094,0.6495094895362854,0.402193158864975,-1.1151121854782104,0.25899210572242737,0.4040260910987854,-1.0657298564910889,0.6596070528030396,0.38449928164482117,-1.2191600799560547,0.24361440539360046,0.3849772810935974,-1.1693302392959595,0.6500586271286011,0.3763333559036255,-1.210699439048767,0.25381213426589966,0.37549078464508057,-1.1743229627609253,0.6427924036979675,0.3823127746582031,-1.1254483461380005,0.26177260279655457,0.3821910321712494,-1.0830345153808594,0.5175685882568359,0.5424324870109558,-0.017351627349853516,0.40252113342285156,0.5409088730812073,0.0171093437820673,0.5692608952522278,0.6606339812278748,-0.26103100180625916,0.35748958587646484,0.659910261631012,-0.1431027203798294,0.5761958360671997,0.7642826437950134,0.13123784959316254,0.35678786039352417,0.7633067965507507,0.24188710749149323,0.5629737377166748,0.779339075088501,0.15402697026729584,0.3738175928592682,0.7805540561676025,0.26636266708374023,0.5908039808273315,0.8041799664497375,-0.11785983294248581,0.31541115045547485,0.796863853931427,0.013276265002787113
0.4606627821922302,0.3568289279937744,-0.7296894788742065,0.4763782024383545,0.34509557485580444,-0.7011809349060059,0.48466557264328003,0.3453369438648224,-0.7011691927909851,0.49332743883132935,0.3457092046737671,-0.7013181447982788,0.45076897740364075,0.3444100022315979,-0.6933488249778748,0.44219040870666504,0.34424489736557007,-0.6934452056884766,0.43460020422935486,0.3442724347114563,-0.6934171915054321,0.5090864300727844,0.3493378460407257,-0.46528103947639465,0.4252347946166992,0.34817981719970703,-0.42929232120513916,0.47590306401252747,0.36874106526374817,-0.6361916065216064,0.44382014870643616,0.36951544880867004,-0.6261575222015381,0.5603825449943542,0.4065883159637451,-0.28368762135505676,0.3667890727519989,0.40204551815986633,-0.22598141431808472,0.6212385892868042,0.47150832414627075,-0.5785749554634094,0.2970382869243622,0.46550673246383667,-0.44705796241760254,0.6500577330589294,0.4121566712856293,-1.0994410514831543,0.25832846760749817,0.4157457649707794,-0.9574342370033264,0.6597909927368164,0.3938344120979309,-1.1996088027954102,0.2432762235403061,0.3936803936958313,-1.0543174743652344,0.6500523686408997,0.38660600781440735,-1.1856446266174316,0.2535339295864105,0.38510796427726746,-1.0612952709197998,0.64280104637146,0.39159631729125977,-1.1067026853561401,0.26140937209129333,0.3914986252784729,-0.975058376789093,0.5175696015357971,0.552854597568512,-0.021538183093070984,0.4023500382900238,0.5496124625205994,0.021336520090699196,0.5731185078620911,0.664909303188324,-0.28376874327659607,0.3561292290687561,0.6617776155471802,-0.15181531012058258,0.575569748878479,0.7643008232116699,0.13432729244232178,0.358028769493103,0.7633267045021057,0.23320315778255463,0.5623154640197754,0.777744710445404,0.16173920035362244,0.3764582872390747,0.7801254391670227,0.258664071559906,0.5904217958450317,0.8043167591094971,-0.10551560670137405,0.31546300649642944,0.7968711256980896,0.014211222529411316
0.4604955315589905,0.36639541387557983,-0.7184341549873352,0.47629037499427795,0.35473936796188354,-0.6890981793403625,0.48449668288230896,0.35490188002586365,-0.6890860199928284,0.4930316209793091,0.3552476465702057,-0.6892330050468445,0.45004111528396606,0.3540935218334198,-0.6820367574691772,0.44153255224227905,0.3538852035999298,-0.6821343898773193,0.43380749225616455,0.35384541749954224,-0.6821202635765076,0.5086722373962402,0.35873714089393616,-0.4566052556037903,0.42466387152671814,0.3575727343559265,-0.42331838607788086,0.47589346766471863,0.3782762885093689,-0.6264438033103943,0.4436241388320923,0.3788904845714569,-0.6174487471580505,0.560029923915863,0.4160197079181671,-0.2807534337043762,0.36621806025505066,0.412232369184494,-0.22035211324691772,0.6214240789413452,0.48087725043296814,-0.5675960779190063,0.29432412981987,0.47645413875579834,-0.43228960037231445,0.650623083114624,0.42078468203544617,-1.0737040042877197,0.25779852271080017,0.42609554529190063,-0.9259390830993652,0.6602758765220642,0.4039984345436096,-1.169966459274292,0.2430090308189392,0.40471819043159485,-1.0202126502990723,0.6500293016433716,0.396566241979599,-1.1525874137878418,0.25344136357307434,0.3960116505622864,-1.023086428642273,0.6427701115608215,0.4017881453037262,-1.0791839361190796,0.26118841767311096,0.4031289517879486,-0.9412221312522888,0.5174162983894348,0.5596209764480591,-0.02346944995224476,0.40177419781684875,0.5567256808280945,0.023257434368133545,0.5757833123207092,0.6694347262382507,-0.277942955493927,0.3502230644226074,0.6659015417098999,-0.17103305459022522,0.5751780867576599,0.7642291188240051,0.17806066572666168,0.3584696054458618,0.7629973292350769,0.24776887893676758,0.5617395639419556,0.7762295603752136,0.2114124894142151,0.3780067265033722,0.7786288857460022,0.2780446708202362,0.5902835130691528,0.8045381307601929,-0.04718359559774399,0.3166985809803009,0.7971078157424927,0.03957667946815491
0.4606553614139557,0.3775940239429474,-0.7202437520027161,0.476229190826416,0.3651624619960785,-0.6938108205795288,0.48418015241622925,0.3654686212539673,-0.69378262758255,0.49264591932296753,0.3659859299659729,-0.6939079761505127,0.4500381052494049,0.36431074142456055,-0.6870712637901306,0.4415726065635681,0.3642723858356476,-0.6871881484985352,0.4339359998703003,0.3645351529121399,-0.6872022747993469,0.5076875686645508,0.3699512183666229,-0.4668094217777252,0.42473530769348145,0.36800310015678406,-0.43789198994636536,0.4759361147880554,0.3893164396286011,-0.6298102140426636,0.44382143020629883,0.3894488215446472,-0.6212167143821716,0.5596330761909485,0.42438048124313354,-0.2900642454624176,0.3654872179031372,0.42158231139183044,-0.2254680097103119,0.6215059757232666,0.49006202816963196,-0.5623671412467957,0.2931597828865051,0.4845547676086426,-0.45223721861839294,0.6506297588348389,0.4304597079753876,-1.0571510791778564,0.25731799006462097,0.4395565390586853,-0.9530244469642639,0.6605596542358398,0.4150494635105133,-1.1478455066680908,0.24285899102687836,0.41946732997894287,-1.045309066772461,0.6500340104103088,0.40809687972068787,-1.1354292631149292,0.25328993797302246,0.4103895127773285,-1.044737696647644,0.6427513957023621,0.41338807344436646,-1.0632152557373047,0.2608996629714966,0.41637128591537476,-0.9665494561195374,0.517475962638855,0.5648865103721619,-0.023176278918981552,0.40138694643974304,0.5612972378730774,0.022947704419493675,0.580069899559021,0.674846887588501,-0.2860094904899597,0.3481824994087219,0.6699259877204895,-0.19944676756858826,0.5743506550788879,0.7639358043670654,0.18819785118103027,0.35847848653793335,0.7629661560058594,0.23420530557632446,0.5606388449668884,0.7749264240264893,0.22284367680549622,0.3778582215309143,0.7780187726020813,0.26402735710144043,0.59028559923172,0.8045384883880615,-0.02789817750453949,0.31678351759910583,0.7974057793617249,0.0269320085644722
0.46068400144577026,0.3906280994415283,-0.7880315184593201,0.4761708080768585,0.3788236677646637,-0.7582768797874451,0.4838976263999939,0.3793688118457794,-0.7582436800003052,0.4922719895839691,0.3800494372844696,-0.7584130167961121,0.44988614320755005,0.3772091567516327,-0.7535458207130432,0.4414805769920349,0.376920223236084,-0.7536863684654236,0.4338054060935974,0.37697482109069824,-0.7536753416061401,0.5065186023712158,0.383349746465683,-0.5167534351348877,0.4245784282684326,0.3808290660381317,-0.4952990710735321,0.47589394450187683,0.4014054834842682,-0.6921098828315735,0.4436296224594116,0.40130558609962463,-0.6863131523132324,0.559012234210968,0.43440818786621094,-0.3274315297603607,0.3644102215766907,0.4312392771244049,-0.277978777885437,0.6213525533676147,0.49923446774482727,-0.6122058629989624,0.2920306921005249,0.49165961146354675,-0.4862605631351471,0.6507851481437683,0.44044387340545654,-1.1051582098007202,0.25729069113731384,0.4436681270599365,-0.980439305305481,0.6605627536773682,0.4241012632846832,-1.198868989944458,0.2427123636007309,0.4231102466583252,-1.0747992992401123,0.6496595144271851,0.4173843562602997,-1.1826695203781128,0.2532956004142761,0.41531533002853394,-1.0733833312988281,0.6424716114997864,0.42325952649116516,-1.1107137203216553,0.26117458939552307,0.422284871339798,-0.9938392043113708,0.5176592469215393,0.5713750720024109,-0.02005303092300892,0.40127524733543396,0.5687271356582642,0.019929980859160423,0.5826681852340698,0.6770756840705872,-0.37506407499313354,0.3461298644542694,0.6708462238311768,-0.3610290586948395,0.5731220841407776,0.7639247179031372,0.11015038937330246,0.35845452547073364,0.7631343603134155,0.10085465013980865,0.5595784783363342,0.7747374176979065,0.14524699747562408,0.3776421844959259,0.778046727180481,0.13323216140270233,0.5898327231407166,0.804546594619751,-0.11949534714221954,0.3164307773113251,0.7978570461273193,-0.12397473305463791
0.4606741964817047,0.401511013507843,-0.810118556022644,0.47601479291915894,0.39009571075439453,-0.7780303955078125,0.48344406485557556,0.39065608382225037,-0.7779824733734131,0.4916441738605499,0.3913053572177887,-0.7781651616096497,0.44974473118782043,0.3884353041648865,-0.7746497988700867,0.4414210617542267,0.38806554675102234,-0.7748159766197205,0.43373796343803406,0.38788384199142456,-0.7748128771781921,0.5055662989616394,0.3944850564002991,-0.5342832803726196,0.4245789051055908,0.3915519416332245,-0.5194640755653381,0.47564592957496643,0.4118793308734894,-0.7145078182220459,0.4434751272201538,0.4116819202899933,-0.7105926275253296,0.5589542388916016,0.44525402784347534,-0.34037819504737854,0.36345165967941284,0.4424671232700348,-0.31535860896110535,0.6214456558227539,0.5098333358764648,-0.631010115146637,0.2892680764198303,0.5017560124397278,-0.5711706876754761,0.6507315039634705,0.4497131407260895,-1.1097736358642578,0.2571646273136139,0.45080655813217163,-1.0824381113052368,0.6603795886039734,0.43305060267448425,-1.202336311340332,0.24251875281333923,0.4309634864330292,-1.1785788536071777,0.6487191915512085,0.4270227551460266,-1.182107925415039,0.2533286213874817,0.42319250106811523,-1.168707013130188,0.641247570514679,0.43312543630599976,-1.1134543418884277,0.26178309321403503,0.4301527738571167,-1.0921882390975952,0.5176635980606079,0.5777971148490906,-0.010182183235883713,0.4009929299354553,0.574609637260437,0.010142391547560692,0.5876197814941406,0.6774564385414124,-0.5009655356407166,0.3447572886943817,0.6710787415504456,-0.5196315050125122,0.5728344321250916,0.7639906406402588,-0.023627059534192085,0.3584083318710327,0.7633546590805054,-0.05073022469878197,0.5591386556625366,0.7748346328735352,0.008281218819320202,0.3765379786491394,0.7778114080429077,-0.019146857783198357,0.58989018201828,0.8045575022697449,-0.2610679566860199,0.3168945908546448,0.7979170680046082,-0.2865007519721985
0.46068301796913147,0.41253742575645447,-0.8601969480514526,0.47580188512802124,0.4009013772010803,-0.8275942206382751,0.4829118847846985,0.4014124274253845,-0.8275209069252014,0.4909382164478302,0.4020055830478668,-0.8277007341384888,0.44966235756874084,0.39931079745292664,-0.8241884708404541,0.44139203429222107,0.3988771438598633,-0.8243840932846069,0.43370240926742554,0.3986673653125763,-0.824385404586792,0.5047518610954285,0.4049864709377289,-0.5818044543266296,0.4245278239250183,0.40212199091911316,-0.5683097839355469,0.47539830207824707,0.42270582914352417,-0.7640054225921631,0.44342759251594543,0.4229660630226135,-0.7605005502700806,0.5584648847579956,0.4539017677307129,-0.386197566986084,0.36159443855285645,0.4526815712451935,-0.3635326027870178,0.6222419738769531,0.5183821320533752,-0.6837593913078308,0.2847616970539093,0.5117074251174927,-0.6478710770606995,0.6506261825561523,0.4585616886615753,-1.1535139083862305,0.2568309009075165,0.45916682481765747,-1.1623886823654175,0.6604577898979187,0.44283080101013184,-1.2438545227050781,0.24248391389846802,0.43875518441200256,-1.2587060928344727,0.6487080454826355,0.4364621043205261,-1.2171951532363892,0.2538500726222992,0.43197017908096313,-1.2404506206512451,0.6406350135803223,0.4423065483570099,-1.1545133590698242,0.26311787962913513,0.4385586977005005,-1.1682339906692505,0.5177522897720337,0.5831810235977173,-0.004838845226913691,0.40099090337753296,0.5796998739242554,0.00477768387645483,0.5880957841873169,0.6773782968521118,-0.6090761423110962,0.3438008427619934,0.6714091897010803,-0.6118491291999817,0.5727558732032776,0.7640394568443298,-0.0928146168589592,0.3583449423313141,0.7632755637168884,-0.10585830360651016,0.558952808380127,0.7749072313308716,-0.05757303163409233,0.3742603063583374,0.7766183614730835,-0.07152734696865082,0.5898703336715698,0.8046936988830566,-0.33227038383483887,0.3181782364845276,0.7979546189308167,-0.34886544942855835
0.46065133810043335,0.4246975779533386,-0.88673335313797,0.4755529761314392,0.4123675525188446,-0.8544076681137085,0.48251378536224365,0.4126950204372406,-0.8543438911437988,0.4903666079044342,0.41304588317871094,-0.8545377254486084,0.4494260549545288,0.41097190976142883,-0.8519936203956604,0.4411703050136566,0.41050174832344055,-0.8521811366081238,0.4334464967250824,0.41024813055992126,-0.8521760702133179,0.5044181942939758,0.4154599905014038,-0.6067973375320435,0.42411649227142334,0.4130142331123352,-0.5985496044158936,0.475117951631546,0.4340013563632965,-0.7894063591957092,0.4431001543998718,0.43466681241989136,-0.7874658107757568,0.557763397693634,0.46326035261154175,-0.40941861271858215,0.3579365015029907,0.4618350863456726,-0.38756847381591797,0.6225790977478027,0.5281574130058289,-0.7149608135223389,0.28207889199256897,0.5246270895004272,-0.684299111366272,0.6506223678588867,0.4688567519187927,-1.1859397888183594,0.25680264830589294,0.47245365381240845,-1.2011897563934326,0.6605192422866821,0.4540308117866516,-1.2754547595977783,0.24250298738479614,0.4508478045463562,-1.296526551246643,0.6487095952033997,0.44705238938331604,-1.2456011772155762,0.25478723645210266,0.4434766471385956,-1.275392770767212,0.6400731801986694,0.4527943730354309,-1.185241460800171,0.2645675837993622,0.45003777742385864,-1.2054270505905151,0.5179069638252258,0.5888884663581848,-0.000681550707668066,0.4011293351650238,0.5868522524833679,0.0006162305362522602,0.5889224410057068,0.6763702034950256,-0.6912739872932434,0.3424731492996216,0.6719322204589844,-0.6828551888465881,0.5725002884864807,0.7638277411460876,-0.169600248336792,0.35828742384910583,0.7632695436477661,-0.17364256083965302,0.5587092638015747,0.774422824382782,-0.1344989538192749,0.37351277470588684,0.7759466767311096,-0.13990069925785065,0.5895094871520996,0.8046844601631165,-0.41744714975357056,0.31826746463775635,0.797953724861145,-0.4275430142879486
0.4607091546058655,0.43399888277053833,-0.8809575438499451,0.4754427373409271,0.4214228093624115,-0.8471880555152893,0.4823268949985504,0.42169490456581116,-0.8471272587776184,0.4901023209095001,0.4219788908958435,-0.8473202586174011,0.4494284689426422,0.41998589038848877,-0.8457614183425903,0.44116804003715515,0.4194788932800293,-0.8459499478340149,0.4334477484226227,0.4191702902317047,-0.845951497554779,0.5042045712471008,0.4250018894672394,-0.5991724133491516,0.42379745841026306,0.42233070731163025,-0.5953262448310852,0.4749474823474884,0.4434828758239746,-0.7840360999107361,0.44309893250465393,0.4441433548927307,-0.783425509929657,0.5571243166923523,0.4738750457763672,-0.40642035007476807,0.3561437129974365,0.47115644812583923,-0.3853631019592285,0.623238742351532,0.5384213328361511,-0.7122052311897278,0.2797205150127411,0.5345158576965332,-0.6827104091644287,0.6507454514503479,0.47943395376205444,-1.1845179796218872,0.25680962204933167,0.48081186413764954,-1.1975126266479492,0.6607836484909058,0.4640532433986664,-1.2740284204483032,0.2424899786710739,0.4595467746257782,-1.2933534383773804,0.6487115025520325,0.45720645785331726,-1.245230793952942,0.2554377615451813,0.4513300657272339,-1.2717583179473877,0.6398018598556519,0.46346306800842285,-1.1844959259033203,0.2657991051673889,0.4580223262310028,-1.2016291618347168,0.5179421305656433,0.5947881937026978,-0.0003025164478458464,0.401446133852005,0.5931410193443298,0.0002493392094038427,0.5889859795570374,0.6764246821403503,-0.7165797352790833,0.34291407465934753,0.6715995073318481,-0.7164207696914673,0.57246333360672,0.7637900114059448,-0.17920929193496704,0.35826683044433594,0.7633091807365417,-0.19542574882507324,0.5588012933731079,0.7740095853805542,-0.1426772028207779,0.37337526679039,0.7757879495620728,-0.16039715707302094,0.5883269906044006,0.8049901127815247,-0.42934221029281616,0.3183942437171936,0.798065185546875,-0.45175886154174805
